campaign_id,customer_id,channel,sent_date,response
2335,1155,SMS,2021-03-12,1
2336,1155,Email,2020-11-23,0
2337,1156,Email,2022-03-18,0
2338,1156,SMS,2020-10-22,0
2339,1157,Social,2020-03-26,0
2340,1157,Social,2022-05-13,0
2341,1158,Email,2022-07-07,1
2342,1158,Social,2022-10-11,0
2343,1158,Email,2020-03-30,1
2344,1159,Email,2022-08-08,1
2345,1159,SMS,2020-06-09,1
2346,1160,Email,2021-05-16,1
2347,1161,SMS,2020-06-22,1
2348,1161,Email,2021-02-10,1
2349,1162,Email,2022-07-23,1
2350,1162,Social,2020-03-15,1
2351,1163,Social,2022-01-30,1
2352,1163,DisplayAd,2021-02-18,0
2353,1163,DisplayAd,2021-12-07,0
2354,1164,DisplayAd,2021-12-27,1
2355,1164,SMS,2022-02-05,0
2356,1165,DisplayAd,2020-10-15,1
2357,1165,Social,2020-10-15,1
2358,1165,Social,2021-08-06,1
2359,1166,Email,2020-02-04,0
2360,1166,Email,2020-01-04,0
2361,1167,Social,2020-05-20,1
2362,1167,DisplayAd,2022-11-17,1
2363,1167,SMS,2021-01-10,0
2364,1168,SMS,2021-08-10,0
2365,1169,SMS,2020-01-09,1
2366,1169,Social,2021-11-23,1
2367,1170,SMS,2021-05-17,0
2368,1170,DisplayAd,2021-04-19,0
2369,1171,Social,2022-08-17,0
2370,1171,Social,2020-10-19,1
2371,1172,Social,2021-10-09,1
2372,1173,Email,2022-03-25,1
2373,1174,Social,2022-06-26,1
2374,1174,Social,2022-07-30,1
2375,1175,Social,2020-08-06,1
2376,1176,SMS,2021-07-07,0
2377,1176,Social,2022-05-30,0
2378,1176,Email,2022-04-16,0
2379,1177,Email,2022-12-21,0
2380,1177,Email,2020-12-26,0
2381,1178,SMS,2020-10-19,1
2382,1178,Email,2020-06-04,1
2383,1179,DisplayAd,2020-08-31,0
2384,1179,Email,2022-01-14,1
2385,1180,Social,2021-05-17,1
2386,1180,Social,2020-02-05,0
2387,1181,DisplayAd,2021-12-08,0
2388,1181,Email,2022-12-31,1
2389,1181,SMS,2020-03-09,1
2390,1182,SMS,2021-04-01,0
2391,1182,Email,2021-05-13,1
2392,1182,DisplayAd,2020-11-08,0
2393,1183,DisplayAd,2020-08-11,0
2394,1183,Social,2022-08-18,0
2395,1183,DisplayAd,2021-02-28,1
2396,1184,Email,2021-01-01,1
2397,1185,Social,2020-12-29,0
2398,1185,Email,2022-06-09,1
2399,1186,Email,2022-02-22,1
2400,1187,Email,2022-09-12,0
2401,1187,Social,2020-03-15,1
2402,1188,Email,2022-11-20,0
2403,1188,DisplayAd,2021-03-05,0
2404,1188,SMS,2021-01-18,0
2405,1189,Social,2022-12-09,1
2406,1189,DisplayAd,2021-11-18,1
2407,1189,DisplayAd,2021-10-28,0
2408,1190,SMS,2021-09-01,0
2409,1190,DisplayAd,2022-03-06,0
2410,1191,SMS,2022-12-02,1
2411,1192,SMS,2022-08-24,1
2412,1192,Email,2020-09-23,0
2413,1193,SMS,2021-08-08,0
2414,1193,Social,2021-09-16,0
2415,1194,DisplayAd,2022-01-20,0
2416,1194,Social,2021-05-03,1
2417,1195,Social,2021-03-02,0
2418,1196,SMS,2021-11-24,0
2419,1197,Social,2022-07-10,0
2420,1198,SMS,2022-07-04,1
2421,1198,DisplayAd,2022-09-20,1
2422,1199,SMS,2022-03-16,0
2423,1199,Email,2022-06-14,0
2424,1199,Email,2020-06-25,0
2425,1200,SMS,2021-12-10,1
2426,1200,Email,2020-08-09,0
2427,1201,Email,2020-07-18,1
2428,1202,Email,2020-03-31,1
2429,1203,Social,2022-11-13,1
2430,1204,Email,2022-03-20,1
2431,1204,SMS,2021-12-07,1
2432,1205,DisplayAd,2020-05-14,0
2433,1206,Social,2021-05-05,0
2434,1207,SMS,2021-10-29,1
2435,1207,DisplayAd,2020-06-14,1
2436,1207,Email,2022-08-09,1
2437,1208,Email,2020-06-07,1
2438,1209,SMS,2021-07-25,0
2439,1209,DisplayAd,2022-07-08,0
2440,1210,DisplayAd,2021-05-04,0
2441,1211,DisplayAd,2020-04-09,0
2442,1211,Social,2022-07-27,0
2443,1212,Email,2020-05-20,0
2444,1212,DisplayAd,2022-09-14,1
2445,1213,DisplayAd,2021-02-22,0
2446,1213,Email,2022-06-15,0
2447,1213,SMS,2021-04-28,0
2448,1214,Social,2020-07-21,1
2449,1214,Social,2021-12-16,0
2450,1215,DisplayAd,2020-08-21,0
2451,1216,Social,2022-03-29,0
2452,1217,SMS,2020-06-27,0
2453,1217,Social,2020-03-17,0
2454,1218,SMS,2022-12-29,0
2455,1219,Email,2022-07-16,0
2456,1220,SMS,2020-12-11,0
2457,1220,SMS,2020-11-18,0
2458,1220,DisplayAd,2020-02-13,1
2459,1221,SMS,2022-05-22,0
2460,1222,Social,2022-07-16,0
2461,1223,SMS,2021-12-10,1
2462,1223,Social,2020-12-23,0
2463,1224,SMS,2020-10-17,1
2464,1225,Email,2020-07-27,0
2465,1225,Social,2021-06-01,0
2466,1226,SMS,2020-10-20,0
2467,1227,Social,2021-09-26,1
2468,1227,SMS,2022-04-02,1
2469,1227,SMS,2022-09-19,0
2470,1228,Email,2022-07-26,1
2471,1228,SMS,2021-09-25,1
2472,1228,DisplayAd,2021-04-24,1
2473,1229,Social,2020-08-25,1
2474,1229,DisplayAd,2022-01-14,1
2475,1229,SMS,2021-04-01,1
2476,1230,Email,2021-01-08,0
2477,1231,DisplayAd,2022-03-06,0
2478,1231,DisplayAd,2021-11-25,0
2479,1232,Email,2021-12-04,1
2480,1232,Social,2020-12-03,0
2481,1233,Social,2022-01-16,1
2482,1233,Email,2022-12-30,1
2483,1233,Email,2020-06-16,1
2484,1234,Social,2022-06-12,0
2485,1235,DisplayAd,2022-05-22,0
2486,1235,DisplayAd,2022-07-28,0
2487,1236,SMS,2022-07-30,0
2488,1236,Email,2020-10-29,1
2489,1237,Email,2020-03-19,0
2490,1238,DisplayAd,2021-04-20,0
2491,1239,SMS,2021-01-13,1
2492,1240,Email,2022-05-25,1
2493,1240,Social,2021-09-08,1
2494,1241,Email,2022-10-05,0
2495,1241,DisplayAd,2022-04-15,1
2496,1242,SMS,2020-03-23,0
2497,1243,Email,2020-03-04,0
2498,1243,Social,2021-07-13,1
2499,1243,Email,2020-07-19,0
2500,1244,Email,2022-02-03,1
2501,1244,SMS,2020-01-19,0
2502,1245,Email,2022-02-13,0
2503,1245,DisplayAd,2020-12-01,0
2504,1246,SMS,2022-03-12,1
2505,1246,SMS,2022-01-31,0
2506,1246,DisplayAd,2022-12-06,0
2507,1247,Email,2020-09-25,0
2508,1248,SMS,2022-12-12,1
2509,1248,DisplayAd,2021-12-27,0
2510,1249,Social,2021-10-19,1
2511,1249,DisplayAd,2020-08-07,0
2512,1249,DisplayAd,2020-07-19,0
2513,1250,Social,2020-04-28,1
2514,1251,Social,2020-05-18,0
2515,1251,DisplayAd,2021-01-20,0
2516,1252,SMS,2021-02-07,1
2517,1252,SMS,2022-12-04,0
2518,1253,SMS,2020-11-21,1
2519,1253,DisplayAd,2022-06-14,1
2520,1254,Social,2022-02-18,0
2521,1254,DisplayAd,2021-08-19,0
2522,1254,Email,2020-06-18,1
2523,1255,DisplayAd,2022-02-19,0
2524,1256,Social,2022-03-24,1
2525,1256,Email,2020-07-11,1
2526,1257,Email,2022-10-23,0
2527,1258,SMS,2022-02-26,0
2528,1258,SMS,2022-08-28,1
2529,1258,DisplayAd,2020-11-11,1
2530,1259,Email,2020-10-27,1
2531,1259,SMS,2022-12-07,0
2532,1260,Email,2020-12-28,0
2533,1261,Email,2021-07-17,1
2534,1262,Social,2022-09-22,1
2535,1262,Social,2020-04-03,0
2536,1262,DisplayAd,2021-12-18,0
2537,1263,DisplayAd,2021-07-09,1
2538,1264,Email,2020-01-01,0
2539,1264,Social,2021-07-25,1
2540,1265,Social,2020-06-16,1
2541,1266,SMS,2022-02-16,1
2542,1266,SMS,2021-07-13,0
2543,1267,SMS,2021-08-04,0
2544,1268,Social,2020-04-28,0
2545,1268,SMS,2022-07-10,0
2546,1269,SMS,2020-02-20,1
2547,1269,SMS,2020-04-03,0
2548,1269,Social,2022-11-13,1
2549,1270,Social,2022-06-21,0
2550,1270,Social,2022-11-21,0
2551,1271,Social,2020-03-26,0
2552,1271,DisplayAd,2021-05-08,1
2553,1271,SMS,2022-09-15,1
2554,1272,SMS,2022-03-03,1
2555,1273,Email,2022-10-30,0
2556,1273,DisplayAd,2021-10-30,0
2557,1273,SMS,2021-09-19,1
2558,1274,SMS,2020-07-28,0
2559,1274,SMS,2022-11-12,1
2560,1275,Email,2021-11-05,0
2561,1275,Social,2022-03-20,0
2562,1275,Social,2020-01-01,1
2563,1276,Email,2020-12-21,0
2564,1276,Social,2021-03-19,1
2565,1276,DisplayAd,2021-05-12,1
2566,1277,Social,2022-11-06,1
2567,1277,SMS,2021-12-24,1
2568,1277,Social,2022-05-03,0
2569,1278,Email,2022-05-30,0
2570,1279,Social,2021-02-25,1
2571,1279,DisplayAd,2021-06-15,1
2572,1279,SMS,2022-01-13,1
2573,1280,Email,2022-02-15,0
2574,1280,DisplayAd,2020-05-07,0
2575,1280,Email,2022-07-19,0
2576,1281,Social,2022-08-23,1
2577,1281,Social,2020-08-17,1
2578,1281,Social,2021-03-16,0
2579,1282,DisplayAd,2020-06-16,1
2580,1282,SMS,2022-04-19,1
2581,1282,DisplayAd,2022-05-27,0
2582,1283,DisplayAd,2020-10-25,0
2583,1284,SMS,2020-10-28,0
2584,1284,DisplayAd,2020-01-03,0
2585,1284,DisplayAd,2021-02-20,0
2586,1285,Social,2022-07-25,0
2587,1285,DisplayAd,2020-10-08,0
2588,1286,SMS,2020-09-06,1
2589,1287,Social,2020-06-06,0
2590,1287,DisplayAd,2021-12-21,1
2591,1287,DisplayAd,2020-05-17,1
2592,1288,Social,2020-04-02,1
2593,1289,Email,2021-10-28,0
2594,1290,SMS,2022-08-16,0
2595,1290,Email,2022-09-25,1
2596,1290,Social,2020-03-01,1
2597,1291,SMS,2022-08-15,1
2598,1291,DisplayAd,2021-10-15,0
2599,1292,SMS,2020-03-21,0
2600,1292,SMS,2020-06-16,1
2601,1292,SMS,2022-10-20,1
2602,1293,Email,2020-06-09,0
2603,1293,DisplayAd,2022-08-27,0
2604,1294,Social,2021-10-17,1
2605,1294,Social,2022-12-01,1
2606,1295,Email,2022-01-21,0
2607,1296,Social,2022-05-25,1
2608,1296,Email,2020-10-19,0
2609,1296,Social,2020-04-30,0
2610,1297,Email,2020-10-15,1
2611,1297,Social,2022-07-08,0
2612,1297,DisplayAd,2021-01-06,0
2613,1298,Social,2021-09-03,1
2614,1298,Email,2020-09-24,0
2615,1299,DisplayAd,2020-05-19,1
2616,1299,Social,2022-05-22,1
2617,1299,SMS,2022-03-04,1
2618,1300,SMS,2022-08-04,1
2619,1300,DisplayAd,2021-02-15,1
2620,1301,DisplayAd,2022-07-08,1
2621,1301,Email,2021-04-17,1
2622,1302,DisplayAd,2020-10-07,0
2623,1302,Social,2021-02-03,1
2624,1302,DisplayAd,2021-01-12,1
2625,1303,Email,2022-03-25,0
2626,1303,Social,2020-01-11,0
2627,1303,Social,2020-08-11,0
2628,1304,Social,2020-05-07,0
2629,1304,Email,2022-02-23,0
2630,1305,Email,2021-08-12,1
2631,1305,Social,2020-01-18,0
2632,1306,DisplayAd,2022-10-11,0
2633,1306,SMS,2021-12-31,0
2634,1307,Email,2021-10-27,1
2635,1307,SMS,2020-09-06,0
2636,1307,SMS,2021-07-06,1
2637,1308,Email,2021-10-03,0
2638,1308,DisplayAd,2020-11-25,1
2639,1309,Social,2021-02-12,1
2640,1309,DisplayAd,2021-08-31,0
2641,1310,SMS,2020-08-31,1
2642,1310,Social,2022-12-23,1
2643,1310,Social,2020-03-12,1
2644,1311,DisplayAd,2022-04-24,0
2645,1311,Social,2020-08-14,1
2646,1312,SMS,2020-05-13,1
2647,1312,Social,2022-07-14,0
2648,1313,Email,2021-01-01,0
2649,1313,DisplayAd,2020-02-10,0
2650,1314,SMS,2021-07-26,1
2651,1314,SMS,2022-04-29,1
2652,1315,Social,2021-08-20,0
2653,1315,Email,2022-11-12,1
2654,1315,DisplayAd,2022-12-14,1
2655,1316,DisplayAd,2020-09-12,1
2656,1316,Email,2022-02-14,1
2657,1316,SMS,2020-06-02,1
2658,1317,SMS,2022-10-12,1
2659,1317,Email,2022-03-25,1
2660,1318,DisplayAd,2022-01-23,1
2661,1318,SMS,2021-08-28,1
2662,1319,DisplayAd,2020-03-15,0
2663,1319,DisplayAd,2021-09-12,1
2664,1319,DisplayAd,2021-05-25,1
2665,1320,Social,2020-11-07,1
2666,1320,DisplayAd,2022-11-24,1
2667,1320,DisplayAd,2022-05-27,1
2668,1321,Email,2022-11-27,0
2669,1321,DisplayAd,2022-07-13,0
2670,1322,Email,2022-06-07,0
2671,1322,SMS,2022-09-04,1
2672,1323,DisplayAd,2020-10-02,0
2673,1323,Email,2021-04-09,1
2674,1323,Email,2020-11-14,0
2675,1324,DisplayAd,2022-06-02,1
2676,1324,DisplayAd,2021-05-21,1
2677,1324,SMS,2021-03-04,0
2678,1325,DisplayAd,2022-06-13,1
2679,1325,SMS,2022-08-30,1
2680,1326,Social,2022-06-01,1
2681,1327,Social,2022-02-09,1
2682,1328,DisplayAd,2020-08-10,0
2683,1328,SMS,2022-10-16,0
2684,1328,DisplayAd,2020-08-20,0
2685,1329,DisplayAd,2022-03-11,1
2686,1329,Social,2021-07-08,0
2687,1329,DisplayAd,2020-08-06,1
2688,1330,SMS,2022-08-31,0
2689,1330,DisplayAd,2021-02-17,1
2690,1330,Email,2020-11-02,0
2691,1331,DisplayAd,2022-04-10,0
2692,1331,Social,2021-12-01,0
2693,1331,Email,2021-08-01,1
2694,1332,SMS,2020-09-28,0
2695,1332,DisplayAd,2021-04-30,0
2696,1332,SMS,2021-09-11,0
2697,1333,SMS,2020-02-14,0
2698,1333,SMS,2022-01-30,1
2699,1333,Social,2021-03-24,0
2700,1334,Email,2021-01-06,1
2701,1335,SMS,2021-05-13,0
2702,1336,SMS,2021-09-10,0
2703,1336,SMS,2022-03-02,0
2704,1336,DisplayAd,2022-05-09,0
2705,1337,Social,2021-05-23,1
2706,1337,Social,2022-11-24,0
2707,1338,Email,2021-01-17,1
2708,1338,SMS,2021-02-20,1
2709,1338,Email,2021-07-18,1
2710,1339,Social,2020-02-01,1
2711,1340,DisplayAd,2022-07-19,0
2712,1341,DisplayAd,2021-10-13,1
2713,1341,Social,2020-06-30,0
2714,1341,Email,2021-11-25,0
2715,1342,Social,2021-11-19,1
2716,1343,SMS,2022-09-08,0
2717,1344,DisplayAd,2021-12-25,0
2718,1344,Social,2022-06-08,0
2719,1345,Email,2022-07-08,1
2720,1345,DisplayAd,2021-06-03,0
2721,1346,DisplayAd,2020-09-15,1
2722,1346,DisplayAd,2020-11-23,1
2723,1347,DisplayAd,2020-11-05,0
2724,1347,Email,2021-03-25,0
2725,1347,SMS,2020-06-20,1
2726,1348,Email,2021-12-13,1
2727,1348,Social,2021-09-19,1
2728,1349,Email,2020-02-28,1
2729,1349,Email,2022-12-23,0
2730,1349,Email,2022-03-13,0
2731,1350,Email,2021-05-09,1
2732,1350,Email,2020-08-17,1
2733,1350,DisplayAd,2021-05-03,0
2734,1351,SMS,2022-06-23,1
2735,1351,SMS,2022-10-15,0
2736,1351,SMS,2021-06-11,1
2737,1352,Social,2020-12-19,1
2738,1352,DisplayAd,2022-08-02,0
2739,1353,SMS,2021-06-11,0
2740,1353,DisplayAd,2022-03-30,1
2741,1353,Social,2020-03-22,1
2742,1354,DisplayAd,2022-05-03,1
2743,1354,SMS,2021-08-11,0
2744,1354,SMS,2022-07-15,1
2745,1355,SMS,2021-04-09,1
2746,1356,SMS,2022-12-08,1
2747,1356,SMS,2020-10-11,0
2748,1357,Social,2020-08-11,0
2749,1358,Social,2022-12-11,1
2750,1358,DisplayAd,2022-05-14,0
2751,1358,Email,2022-11-15,1
2752,1359,Email,2021-07-28,1
2753,1359,DisplayAd,2021-11-23,1
2754,1360,DisplayAd,2020-08-29,0
2755,1360,SMS,2021-10-09,1
2756,1360,SMS,2020-05-17,1
2757,1361,SMS,2022-09-24,1
2758,1361,SMS,2021-03-20,1
2759,1362,SMS,2022-11-22,0
2760,1363,DisplayAd,2021-12-20,1
2761,1364,DisplayAd,2022-09-26,1
2762,1364,Social,2020-01-27,1
2763,1364,Social,2021-08-26,0
2764,1365,Email,2021-08-09,1
2765,1366,Social,2022-02-02,0
2766,1366,SMS,2022-10-22,0
2767,1366,Email,2021-07-16,0
2768,1367,Email,2021-09-07,1
2769,1367,Social,2022-03-13,1
2770,1367,Email,2021-04-07,0
2771,1368,Social,2020-09-05,0
2772,1368,DisplayAd,2020-06-20,0
2773,1369,Social,2022-07-26,1
2774,1369,Email,2021-06-08,1
2775,1369,Social,2022-10-13,1
2776,1370,Social,2020-05-22,1
2777,1371,SMS,2022-01-29,0
2778,1372,DisplayAd,2021-07-22,1
2779,1373,DisplayAd,2020-07-30,1
2780,1373,SMS,2022-12-21,0
2781,1373,SMS,2021-11-18,1
2782,1374,Email,2022-03-05,0
2783,1375,DisplayAd,2022-01-23,1
2784,1375,Social,2021-07-09,1
2785,1375,Email,2021-10-15,1
2786,1376,Email,2020-04-20,1
2787,1377,Email,2022-07-31,1
2788,1377,Email,2021-03-05,0
2789,1377,SMS,2021-12-11,1
2790,1378,Social,2021-09-30,0
2791,1378,Social,2021-12-17,1
2792,1379,DisplayAd,2020-11-06,1
2793,1379,Social,2022-08-27,1
2794,1379,DisplayAd,2021-10-24,1
2795,1380,DisplayAd,2021-10-23,1
2796,1380,DisplayAd,2021-10-09,1
2797,1381,DisplayAd,2021-10-12,0
2798,1382,DisplayAd,2021-05-25,1
2799,1382,DisplayAd,2020-06-15,0
2800,1382,DisplayAd,2021-03-12,0
2801,1383,Email,2021-12-10,0
2802,1384,SMS,2021-05-24,0
2803,1384,SMS,2021-03-07,0
2804,1384,SMS,2022-01-21,1
2805,1385,Email,2020-11-11,1
2806,1386,SMS,2021-01-28,1
2807,1386,DisplayAd,2022-04-28,0
2808,1387,Email,2022-12-02,0
2809,1388,Social,2022-01-13,1
2810,1389,DisplayAd,2021-08-16,1
2811,1389,SMS,2022-02-09,1
2812,1390,SMS,2020-05-04,0
2813,1390,Email,2022-02-05,1
2814,1390,DisplayAd,2021-01-17,1
2815,1391,Social,2021-01-09,1
2816,1392,Social,2021-11-20,1
2817,1392,Social,2021-11-19,1
2818,1393,DisplayAd,2020-01-22,1
2819,1393,SMS,2022-04-18,1
2820,1393,Social,2022-03-25,0
2821,1394,Social,2021-01-12,1
2822,1394,Social,2020-08-06,0
2823,1395,SMS,2021-10-09,1
2824,1396,SMS,2022-12-12,1
2825,1396,Social,2020-06-14,1
2826,1396,SMS,2020-10-13,1
2827,1397,DisplayAd,2020-01-01,1
2828,1397,Email,2020-09-08,1
2829,1397,SMS,2022-01-13,0
2830,1398,Social,2021-07-02,0
2831,1398,Email,2022-06-01,1
2832,1398,DisplayAd,2021-07-25,1
2833,1399,Social,2020-12-20,1
2834,1399,Email,2020-04-06,1
2835,1400,Social,2021-12-20,1
2836,1400,SMS,2020-06-09,0
2837,1401,SMS,2021-11-25,0
2838,1401,Email,2020-09-05,1
2839,1401,DisplayAd,2020-05-07,0
2840,1402,SMS,2022-10-18,1
2841,1403,DisplayAd,2020-07-09,0
2842,1403,Social,2021-12-31,1
2843,1404,DisplayAd,2021-10-09,1
2844,1404,Social,2022-11-26,0
2845,1405,Social,2021-05-29,0
2846,1405,Email,2021-11-25,1
2847,1406,Social,2020-09-26,0
2848,1406,Email,2022-11-11,0
2849,1406,DisplayAd,2021-07-13,1
2850,1407,Email,2022-02-03,1
2851,1407,SMS,2020-01-22,1
2852,1408,DisplayAd,2021-03-18,0
2853,1408,DisplayAd,2022-01-15,0
2854,1408,SMS,2021-03-02,0
2855,1409,SMS,2020-07-03,0
2856,1409,Email,2020-04-28,0
2857,1410,DisplayAd,2022-11-17,1
2858,1410,DisplayAd,2021-10-18,1
2859,1410,SMS,2020-10-04,1
2860,1411,Social,2020-01-25,1
2861,1411,Email,2021-10-26,1
2862,1412,DisplayAd,2020-07-30,1
2863,1412,DisplayAd,2022-04-01,1
2864,1413,Social,2021-01-19,0
2865,1414,SMS,2020-10-11,1
2866,1415,Social,2022-01-05,1
2867,1415,Social,2020-03-14,1
2868,1415,DisplayAd,2022-07-07,0
2869,1416,Social,2021-10-29,1
2870,1416,DisplayAd,2022-11-05,1
2871,1416,Email,2020-12-30,0
2872,1417,SMS,2020-01-13,0
2873,1417,Email,2022-12-06,1
2874,1417,Email,2020-11-07,1
2875,1418,Social,2020-11-15,1
2876,1419,Email,2021-08-22,0
2877,1419,DisplayAd,2021-11-27,1
2878,1419,Social,2021-02-11,1
2879,1420,SMS,2020-06-24,0
2880,1421,SMS,2022-03-19,0
2881,1421,SMS,2020-03-29,0
2882,1421,Email,2021-05-04,0
2883,1422,SMS,2022-11-15,1
2884,1423,DisplayAd,2020-05-31,0
2885,1424,Email,2020-10-01,1
2886,1425,SMS,2020-02-06,0
2887,1425,Social,2021-01-15,0
2888,1426,SMS,2021-08-14,1
2889,1426,Social,2022-03-15,0
2890,1426,Email,2020-05-14,0
2891,1427,SMS,2020-12-11,1
2892,1427,Social,2021-11-06,1
2893,1428,Email,2022-02-03,0
2894,1428,Email,2022-05-05,1
2895,1429,Email,2022-06-07,1
2896,1430,DisplayAd,2022-05-30,1
2897,1430,Email,2021-05-18,0
2898,1430,DisplayAd,2022-07-15,0
2899,1431,SMS,2022-06-02,0
2900,1432,SMS,2022-10-16,0
2901,1432,Email,2022-04-15,0
2902,1433,SMS,2020-01-31,1
2903,1433,Email,2022-04-27,0
2904,1434,DisplayAd,2020-12-15,0
2905,1434,SMS,2020-06-20,0
2906,1434,DisplayAd,2021-04-23,0
2907,1435,DisplayAd,2022-04-17,1
2908,1435,SMS,2020-06-13,0
2909,1435,Social,2020-02-07,0
2910,1436,Social,2021-10-18,1
2911,1436,Social,2022-07-01,1
2912,1437,DisplayAd,2021-05-10,1
2913,1437,SMS,2022-02-15,1
2914,1437,SMS,2022-12-05,0
2915,1438,Social,2021-02-20,0
2916,1438,Email,2021-01-18,0
2917,1438,Social,2020-05-29,1
2918,1439,Email,2021-10-22,0
2919,1439,DisplayAd,2022-05-23,0
2920,1440,DisplayAd,2021-10-17,1
2921,1440,SMS,2020-11-21,1
2922,1440,SMS,2022-10-03,0
2923,1441,Social,2020-05-03,1
2924,1441,SMS,2022-10-06,0
2925,1442,DisplayAd,2022-07-24,0
2926,1442,SMS,2020-07-16,0
2927,1443,Social,2021-01-05,0
2928,1443,Email,2021-01-16,0
2929,1444,Social,2022-04-25,0
2930,1444,Email,2021-12-08,0
2931,1444,Email,2020-01-17,1
2932,1445,SMS,2020-08-02,1
2933,1446,DisplayAd,2022-05-05,1
2934,1446,Email,2021-03-06,1
2935,1447,Social,2021-03-18,1
2936,1448,SMS,2020-03-18,1
2937,1448,DisplayAd,2020-03-24,1
2938,1449,SMS,2021-04-03,1
2939,1450,Social,2022-10-08,1
2940,1451,Email,2022-11-09,0
2941,1451,DisplayAd,2020-10-27,0
2942,1451,SMS,2022-05-28,0
2943,1452,SMS,2022-07-09,0
2944,1452,SMS,2022-07-29,0
2945,1452,Social,2021-06-01,1
2946,1453,DisplayAd,2022-06-08,1
2947,1453,Email,2020-09-30,0
2948,1454,Social,2020-12-01,0
2949,1455,Social,2020-01-06,1
2950,1455,SMS,2021-09-16,1
2951,1456,Social,2022-04-25,0
2952,1456,Email,2022-01-24,0
2953,1456,SMS,2022-07-05,1
2954,1457,Social,2022-10-24,0
2955,1457,Email,2021-11-16,0
2956,1458,SMS,2020-05-11,0
2957,1459,Email,2021-03-23,0
2958,1459,Email,2020-06-25,1
2959,1459,DisplayAd,2022-11-22,0
2960,1460,Email,2020-01-30,1
2961,1460,DisplayAd,2020-01-27,1
2962,1460,Email,2020-06-22,1
2963,1461,Social,2020-07-15,1
2964,1461,DisplayAd,2021-04-19,1
2965,1462,Email,2022-09-08,1
2966,1463,SMS,2020-09-20,0
2967,1464,SMS,2020-10-25,0
2968,1465,Email,2022-07-19,0
2969,1465,SMS,2020-02-05,1
2970,1465,SMS,2022-01-28,1
2971,1466,Social,2022-03-25,0
2972,1466,Email,2021-05-16,1
2973,1467,Email,2021-12-31,1
2974,1467,Email,2022-02-07,0
2975,1468,Social,2021-07-02,1
2976,1468,SMS,2022-04-25,0
2977,1469,DisplayAd,2021-04-10,0
2978,1470,Social,2020-02-20,0
2979,1471,DisplayAd,2020-09-16,1
2980,1472,Email,2021-09-22,0
2981,1473,DisplayAd,2020-07-16,0
2982,1473,DisplayAd,2020-03-17,1
2983,1473,Social,2021-09-14,1
2984,1474,Social,2021-11-27,1
2985,1474,Social,2022-01-20,1
2986,1474,Social,2020-06-27,1
2987,1475,SMS,2021-06-13,0
2988,1475,Social,2022-03-25,0
2989,1475,DisplayAd,2021-06-16,0
2990,1476,Email,2021-05-22,1
2991,1477,Social,2022-03-25,1
2992,1477,Social,2021-07-31,1
2993,1478,SMS,2021-03-27,0
2994,1478,Social,2020-03-15,0
2995,1478,Email,2020-10-14,1
2996,1479,Social,2022-10-11,0
2997,1479,Email,2022-04-14,0
2998,1480,SMS,2021-12-11,0
2999,1481,Email,2021-10-31,1
3000,1482,SMS,2020-04-02,0
3001,1482,SMS,2020-03-14,1
3002,1483,Email,2021-03-13,0
3003,1483,SMS,2022-02-27,0
3004,1484,Email,2021-03-07,0
3005,1484,Email,2020-11-03,1
3006,1484,SMS,2020-05-19,0
3007,1485,SMS,2020-01-03,0
3008,1485,DisplayAd,2021-09-24,1
3009,1486,Social,2022-09-04,1
3010,1487,Social,2021-12-09,0
3011,1488,DisplayAd,2020-07-13,0
3012,1488,DisplayAd,2020-06-14,1
3013,1489,DisplayAd,2020-10-08,1
3014,1489,SMS,2022-03-27,0
3015,1489,SMS,2020-01-13,1
3016,1490,Social,2021-05-02,1
3017,1490,Email,2020-11-01,0
3018,1490,SMS,2020-07-18,0
3019,1491,Email,2022-01-06,1
3020,1491,DisplayAd,2022-06-09,1
3021,1492,DisplayAd,2022-08-04,1
3022,1493,DisplayAd,2022-04-28,1
3023,1494,DisplayAd,2021-12-02,1
3024,1494,Email,2022-07-26,0
3025,1495,DisplayAd,2020-11-04,0
3026,1495,Social,2022-06-04,0
3027,1496,Social,2022-05-03,0
3028,1496,Social,2021-11-02,0
3029,1496,Email,2020-07-24,1
3030,1497,SMS,2020-10-06,1
3031,1497,Email,2021-10-12,1
3032,1497,DisplayAd,2021-10-18,0
3033,1498,Social,2022-10-19,0
3034,1498,Email,2022-04-07,0
3035,1499,Social,2021-08-07,1
3036,1500,SMS,2021-01-03,0
3037,1500,Social,2020-09-29,1
3038,1501,Social,2021-08-29,0
3039,1501,SMS,2021-11-27,0
3040,1502,Social,2020-12-30,1
3041,1503,DisplayAd,2022-06-01,1
3042,1504,SMS,2022-10-28,0
3043,1505,Social,2022-11-02,0
3044,1505,Social,2021-05-29,0
3045,1506,SMS,2021-09-04,0
3046,1506,DisplayAd,2020-07-17,0
3047,1506,SMS,2021-09-09,0
3048,1507,SMS,2022-02-05,1
3049,1508,Email,2021-01-03,1
3050,1508,SMS,2021-04-14,0
3051,1508,Social,2021-03-22,0
3052,1509,DisplayAd,2022-08-14,0
3053,1509,Social,2022-06-28,1
3054,1509,Email,2021-10-13,1
3055,1510,DisplayAd,2022-01-29,0
3056,1510,DisplayAd,2020-07-30,0
3057,1511,SMS,2021-07-06,0
3058,1512,DisplayAd,2022-07-04,1
3059,1512,Email,2020-11-24,0
3060,1513,Email,2021-11-16,1
