order_id,customer_id,order_date,amount,product_category
2096,1717,2022-04-10,197.74,Clothing
2097,1368,2022-07-27,281.49,Sports
2098,549,2020-05-28,475.91,Home
2099,448,2021-04-15,443.86,Clothing
2100,1276,2022-06-10,253.37,Home
2101,1485,2021-04-18,87.09,Clothing
2102,1530,2022-09-10,455.45,Clothing
2103,10,2022-11-28,452.43,Clothing
2104,838,2021-11-03,357.06,Home
2105,77,2021-10-27,209.08,Sports
2106,638,2020-02-20,427.99,Home
2107,1256,2021-07-25,301.61,Books
2108,1375,2022-10-11,87.23,Home
2109,1243,2020-01-16,12.38,Books
2110,1171,2021-05-31,440.39,Home
2111,1626,2020-03-06,98.5,Sports
2112,1125,2020-01-29,453.12,Sports
2113,1298,2020-09-04,83.43,Sports
2114,1366,2022-03-11,171.69,Electronics
2115,806,2022-04-06,410.45,Electronics
2116,376,2021-10-23,444.48,Sports
2117,1123,2020-12-07,19.79,Home
2118,985,2020-08-13,412.6,Sports
2119,706,2021-08-14,52.07,Sports
2120,119,2021-08-13,235.21,Home
2121,579,2022-10-03,313.73,Books
2122,1724,2020-05-05,465.06,Home
2123,1381,2022-07-01,412.74,Sports
2124,768,2021-03-13,447.82,Electronics
2125,1363,2022-06-05,26.39,Clothing
2126,1584,2020-11-23,78.42,Clothing
2127,40,2022-12-26,188.58,Electronics
2128,280,2022-04-05,94.23,Clothing
2129,1490,2022-11-22,161.77,Books
2130,1895,2022-01-14,81.7,Electronics
2131,260,2020-07-29,117.14,Sports
2132,534,2022-07-24,490.09,Sports
2133,1838,2021-06-21,480.0,Clothing
2134,1818,2021-03-24,430.54,Books
2135,127,2021-04-26,187.39,Books
2136,1569,2022-03-04,474.73,Books
2137,1773,2022-07-20,226.78,Clothing
2138,838,2022-06-05,280.2,Electronics
2139,988,2020-08-30,411.64,Clothing
2140,350,2022-10-05,216.77,Clothing
2141,570,2021-03-28,403.54,Electronics
2142,1018,2022-04-21,460.08,Sports
2143,1736,2020-03-23,482.82,Clothing
2144,1715,2020-11-10,390.76,Books
2145,932,2022-05-26,232.61,Electronics
2146,712,2020-01-04,481.9,Electronics
2147,1172,2020-01-15,415.97,Electronics
2148,194,2021-10-06,281.93,Electronics
2149,804,2021-06-20,453.99,Books
2150,1147,2022-10-20,466.21,Books
2151,1482,2021-10-12,476.89,Books
2152,1488,2021-05-31,286.81,Electronics
2153,1753,2020-04-07,167.84,Electronics
2154,342,2022-02-12,95.55,Home
2155,364,2020-10-24,361.13,Clothing
2156,1088,2022-06-28,463.84,Books
2157,1233,2022-10-22,309.43,Electronics
2158,1767,2020-08-26,133.52,Electronics
2159,1088,2021-11-08,261.76,Home
2160,1383,2020-06-17,202.29,Home
2161,1391,2021-01-16,13.8,Electronics
2162,501,2022-10-16,64.61,Home
2163,57,2021-08-01,283.95,Books
2164,1587,2022-10-29,450.2,Electronics
2165,370,2021-10-13,462.52,Sports
2166,1543,2020-03-03,398.97,Home
2167,1366,2020-04-25,174.33,Clothing
2168,737,2021-10-17,337.59,Electronics
2169,215,2022-06-27,340.85,Electronics
2170,670,2022-04-03,447.25,Sports
2171,1070,2022-06-28,95.91,Electronics
2172,450,2022-02-02,23.53,Clothing
2173,1926,2021-11-29,13.26,Clothing
2174,707,2022-08-26,79.73,Books
2175,1070,2021-08-29,322.73,Home
2176,506,2021-04-29,258.5,Clothing
2177,1475,2022-04-02,313.64,Home
2178,298,2021-02-17,216.29,Clothing
2179,884,2020-08-30,389.66,Sports
2180,828,2020-04-22,45.69,Clothing
2181,1626,2020-12-16,304.84,Home
2182,1671,2020-06-24,52.59,Electronics
2183,822,2020-04-17,383.11,Electronics
2184,780,2021-08-21,28.19,Clothing
2185,1504,2022-01-09,427.14,Sports
2186,1997,2020-04-04,199.66,Sports
2187,1560,2020-06-18,349.83,Electronics
2188,327,2022-11-27,208.63,Electronics
2189,1098,2020-02-07,303.35,Home
2190,741,2021-01-24,369.88,Home
2191,1196,2022-06-14,443.57,Books
2192,63,2022-08-10,368.06,Home
2193,1543,2020-08-12,264.34,Electronics
2194,1493,2022-12-25,424.5,Books
2195,517,2020-09-23,229.61,Sports
2196,1420,2021-03-24,184.35,Sports
2197,830,2021-10-12,286.23,Sports
2198,458,2022-06-27,411.91,Home
2199,255,2021-03-16,12.02,Electronics
2200,725,2021-02-13,209.04,Home
2201,51,2022-12-15,250.2,Electronics
2202,595,2021-01-07,411.18,Clothing
2203,955,2021-09-28,299.56,Books
2204,302,2020-11-12,280.75,Clothing
2205,442,2022-05-22,303.49,Sports
2206,1707,2020-02-03,475.07,Clothing
2207,1376,2020-07-09,99.68,Electronics
2208,1627,2022-08-03,236.72,Electronics
2209,1270,2022-09-16,372.87,Books
2210,1018,2020-06-21,386.31,Books
2211,55,2022-09-13,393.3,Books
2212,1001,2020-10-10,358.05,Sports
2213,470,2021-05-23,128.27,Home
2214,1285,2021-11-14,223.7,Electronics
2215,776,2021-06-14,403.65,Electronics
2216,1899,2020-07-26,475.76,Books
2217,133,2021-03-04,337.63,Home
2218,1758,2022-05-09,320.35,Electronics
2219,19,2020-06-01,170.16,Sports
2220,1516,2021-10-10,183.38,Home
2221,1195,2021-06-23,440.53,Sports
2222,1444,2021-01-08,64.69,Sports
2223,1768,2020-03-15,219.76,Sports
2224,716,2021-08-21,203.28,Sports
2225,329,2022-02-20,302.47,Electronics
2226,1902,2020-10-08,492.06,Clothing
2227,934,2021-03-16,475.42,Home
2228,922,2022-11-19,176.5,Sports
2229,1617,2020-02-04,138.54,Books
2230,1592,2021-07-05,480.81,Books
2231,1156,2022-10-18,81.22,Home
2232,979,2022-02-26,472.89,Clothing
2233,881,2020-06-05,24.46,Books
2234,1068,2021-08-20,168.06,Books
2235,564,2021-01-27,274.67,Books
2236,750,2021-11-24,62.4,Clothing
2237,810,2020-03-31,152.09,Books
2238,1928,2022-12-22,141.53,Clothing
2239,1432,2022-10-24,352.92,Clothing
2240,477,2022-02-07,477.47,Electronics
2241,1833,2020-08-30,196.87,Electronics
2242,1791,2020-02-25,84.63,Clothing
2243,1227,2022-07-10,137.92,Electronics
2244,345,2021-02-07,415.03,Home
2245,162,2022-03-22,388.52,Clothing
2246,1374,2021-11-26,419.35,Electronics
2247,1843,2022-01-25,453.58,Home
2248,580,2021-02-24,436.47,Home
2249,694,2022-03-09,76.49,Books
2250,1064,2021-05-10,276.24,Sports
2251,1434,2020-12-27,40.91,Books
2252,1966,2021-12-17,268.56,Home
2253,162,2021-04-09,222.29,Home
2254,1204,2022-06-24,366.31,Sports
2255,104,2022-05-02,87.05,Clothing
2256,1007,2022-09-23,166.18,Home
2257,1427,2020-07-21,140.43,Home
2258,1703,2020-10-28,447.27,Clothing
2259,1689,2021-12-19,406.47,Home
2260,1054,2020-11-03,308.59,Sports
2261,1835,2022-08-20,480.0,Sports
2262,208,2020-08-24,96.07,Sports
2263,491,2021-12-11,26.72,Electronics
2264,1732,2020-10-30,96.57,Home
2265,1102,2021-07-03,90.59,Books
2266,685,2021-08-07,126.47,Electronics
2267,308,2021-05-18,240.44,Home
2268,1687,2021-02-21,93.69,Electronics
2269,1936,2021-08-29,177.23,Clothing
2270,1293,2022-12-03,289.56,Books
2271,719,2021-02-06,339.39,Electronics
2272,211,2022-02-22,475.81,Sports
2273,1076,2021-06-16,382.84,Books
2274,1465,2020-02-26,61.78,Clothing
2275,1389,2020-11-02,255.54,Clothing
2276,1062,2022-04-09,213.17,Home
2277,1397,2021-02-24,139.54,Electronics
2278,1742,2021-07-07,357.74,Books
2279,462,2021-01-19,38.92,Sports
2280,1683,2020-06-18,151.29,Electronics
2281,1320,2022-02-19,336.43,Clothing
2282,1472,2020-03-04,341.52,Electronics
2283,1932,2022-07-03,117.79,Sports
2284,929,2021-01-11,262.66,Electronics
2285,143,2022-03-17,185.09,Clothing
2286,781,2022-06-07,157.96,Electronics
2287,1061,2021-08-19,146.01,Electronics
2288,681,2020-07-07,495.94,Books
2289,579,2022-10-05,364.63,Home
2290,826,2020-05-08,223.42,Books
2291,268,2021-06-11,252.1,Home
2292,1050,2022-05-24,284.69,Electronics
2293,1058,2020-12-12,435.39,Clothing
2294,1598,2021-05-05,362.63,Home
2295,798,2020-06-07,21.54,Clothing
2296,1390,2020-01-16,335.67,Electronics
2297,1698,2022-06-07,461.89,Home
2298,1702,2020-04-10,225.78,Books
2299,1573,2022-12-18,387.81,Books
2300,92,2022-06-18,221.91,Books
2301,1707,2020-12-18,269.75,Clothing
2302,857,2020-04-21,49.14,Books
2303,1606,2022-04-24,243.78,Electronics
2304,955,2020-06-26,97.77,Sports
2305,665,2021-12-16,23.58,Home
2306,1303,2022-06-16,80.03,Books
2307,526,2020-01-28,127.53,Electronics
2308,909,2022-06-30,35.38,Home
2309,1020,2021-01-05,410.8,Clothing
2310,1828,2020-08-09,471.4,Books
2311,219,2021-06-21,126.53,Electronics
2312,1133,2020-12-28,250.6,Clothing
2313,1943,2022-09-06,272.43,Home
2314,1114,2021-09-26,469.73,Books
2315,1346,2020-11-13,365.64,Sports
2316,1936,2021-02-16,184.19,Electronics
2317,1892,2020-02-24,496.05,Clothing
2318,1689,2020-11-02,362.47,Books
2319,199,2022-12-19,382.36,Books
2320,1439,2021-12-29,305.77,Home
2321,1756,2021-02-02,302.85,Sports
2322,1720,2022-03-09,358.84,Electronics
2323,441,2022-12-15,443.88,Clothing
2324,1522,2022-12-14,119.3,Clothing
2325,536,2021-02-01,124.63,Sports
2326,1312,2022-08-13,286.74,Books
2327,1818,2020-11-22,164.31,Sports
2328,697,2021-02-19,408.34,Home
2329,1038,2021-11-03,415.55,Sports
2330,1881,2022-02-03,427.02,Clothing
2331,761,2020-08-27,141.4,Books
2332,814,2022-03-21,130.0,Electronics
2333,805,2022-12-31,254.69,Books
2334,1754,2020-02-10,283.5,Sports
2335,112,2022-04-07,414.57,Electronics
2336,68,2020-09-28,250.77,Clothing
2337,1417,2020-09-30,278.62,Home
2338,768,2022-10-20,110.88,Electronics
2339,424,2020-11-19,266.88,Books
2340,402,2022-09-24,172.05,Sports
2341,408,2020-01-31,456.92,Books
2342,1257,2020-06-01,398.78,Books
2343,414,2022-11-28,455.71,Electronics
2344,869,2022-08-18,222.48,Clothing
2345,1149,2022-10-23,65.49,Books
2346,542,2021-12-12,103.18,Home
2347,765,2021-04-11,273.13,Electronics
2348,1596,2021-08-19,183.18,Clothing
2349,828,2021-08-22,316.01,Electronics
2350,981,2020-08-08,11.49,Sports
2351,1611,2021-10-30,390.11,Books
2352,62,2020-04-13,77.64,Books
2353,262,2020-10-26,241.52,Home
2354,988,2022-04-15,124.58,Sports
2355,1083,2022-11-09,281.21,Home
2356,37,2020-06-01,54.73,Books
2357,546,2020-05-04,187.49,Sports
2358,1051,2022-12-06,472.9,Home
2359,862,2020-12-19,82.81,Books
2360,1118,2020-04-14,265.68,Sports
2361,1033,2021-05-04,147.68,Sports
2362,881,2022-12-08,94.67,Clothing
2363,1271,2020-05-28,274.79,Sports
2364,1686,2020-09-12,467.62,Sports
2365,1242,2022-03-16,492.91,Electronics
2366,1803,2022-12-08,343.04,Home
2367,1739,2021-11-23,307.03,Books
2368,428,2021-04-11,65.94,Home
2369,1737,2022-09-16,113.65,Books
2370,1603,2021-04-16,183.88,Home
2371,114,2021-01-29,138.3,Sports
2372,100,2022-09-12,430.32,Clothing
2373,1153,2020-09-08,400.32,Sports
2374,436,2021-03-08,11.14,Home
2375,295,2022-04-27,172.93,Clothing
2376,555,2020-07-15,326.17,Electronics
2377,296,2021-11-22,382.89,Clothing
2378,126,2020-09-25,116.26,Clothing
2379,680,2020-10-27,71.89,Clothing
2380,442,2020-12-15,193.41,Clothing
2381,1648,2020-04-16,497.13,Electronics
2382,1552,2022-09-30,410.62,Home
2383,1425,2021-09-16,37.92,Electronics
2384,1635,2021-04-09,63.8,Books
2385,1833,2021-01-26,488.98,Clothing
2386,1046,2022-07-20,355.06,Books
2387,116,2022-03-04,32.18,Clothing
2388,1742,2020-02-15,433.83,Electronics
2389,291,2020-11-09,48.16,Home
2390,209,2021-08-30,14.87,Sports
2391,895,2022-08-20,484.74,Home
2392,39,2022-05-24,431.84,Electronics
2393,1678,2020-05-23,23.32,Sports
2394,537,2022-08-19,429.01,Clothing
2395,1456,2022-12-12,468.63,Clothing
2396,637,2021-04-23,282.68,Electronics
2397,763,2021-05-04,446.7,Electronics
2398,155,2021-12-31,378.86,Home
2399,484,2020-08-10,78.88,Electronics
2400,948,2020-03-07,147.03,Clothing
2401,1410,2021-11-13,486.97,Books
2402,761,2021-10-15,150.5,Books
2403,992,2021-03-29,470.38,Clothing
2404,31,2020-03-04,281.2,Sports
2405,1671,2021-03-08,384.35,Electronics
2406,1186,2022-03-30,177.53,Clothing
2407,637,2022-05-11,104.72,Sports
2408,811,2022-11-15,194.18,Home
2409,629,2021-08-22,59.26,Clothing
2410,555,2022-08-05,484.79,Home
2411,329,2020-11-05,385.11,Home
2412,1396,2021-09-22,132.87,Sports
2413,193,2020-08-15,78.42,Sports
2414,740,2021-10-29,211.38,Home
2415,571,2022-05-06,405.37,Home
2416,677,2022-12-24,412.41,Books
2417,478,2022-05-13,16.62,Home
2418,652,2021-11-02,499.33,Home
2419,1298,2021-08-17,378.55,Home
2420,849,2022-09-08,26.01,Sports
2421,1072,2021-09-23,129.7,Sports
2422,775,2022-10-27,103.43,Clothing
2423,1301,2022-07-27,66.21,Home
2424,1966,2021-09-11,371.8,Electronics
2425,721,2020-07-25,485.39,Home
2426,626,2022-06-06,335.26,Books
2427,1446,2020-05-22,273.29,Books
2428,1936,2022-08-12,291.23,Books
2429,1202,2021-01-18,117.39,Home
2430,897,2021-09-19,55.7,Home
2431,415,2020-09-22,237.53,Electronics
2432,1155,2020-06-15,191.44,Books
2433,1290,2020-07-30,259.25,Clothing
2434,1268,2022-07-19,37.44,Sports
2435,1283,2020-08-24,406.57,Sports
2436,1127,2022-09-09,68.41,Electronics
2437,922,2021-01-07,322.08,Home
2438,1333,2022-04-14,413.63,Clothing
2439,716,2022-11-15,394.66,Sports
2440,1655,2020-01-23,280.22,Books
2441,182,2022-05-23,416.01,Clothing
2442,1127,2021-02-12,154.35,Books
2443,829,2022-07-05,481.77,Sports
2444,1375,2021-07-26,409.26,Clothing
2445,1745,2020-12-20,182.79,Electronics
2446,1481,2021-06-20,340.27,Books
2447,1401,2022-11-20,434.43,Sports
2448,1692,2020-09-12,454.11,Electronics
2449,1926,2022-07-21,41.84,Clothing
2450,1018,2020-11-26,311.99,Electronics
2451,1837,2020-06-18,354.01,Clothing
2452,1473,2020-07-12,74.92,Home
2453,69,2022-11-01,225.54,Books
2454,498,2020-07-19,429.67,Home
2455,213,2022-02-17,38.18,Home
2456,415,2021-04-06,112.15,Books
2457,1695,2020-05-29,193.22,Books
2458,1386,2021-01-02,311.11,Clothing
2459,1074,2021-05-18,233.34,Sports
2460,239,2022-02-10,299.55,Sports
2461,1380,2022-06-04,430.02,Home
2462,119,2022-11-30,27.32,Books
2463,1294,2022-08-01,183.95,Home
2464,1368,2020-07-27,233.19,Home
2465,985,2022-11-15,207.23,Books
2466,553,2022-09-11,265.28,Books
2467,150,2020-11-06,126.02,Clothing
2468,1212,2021-06-26,127.99,Home
2469,876,2020-09-06,108.45,Home
2470,428,2020-06-18,388.3,Home
2471,753,2022-09-08,33.54,Books
2472,1133,2021-12-05,270.49,Clothing
2473,1701,2020-03-15,98.51,Electronics
2474,171,2020-06-18,454.66,Sports
2475,1811,2021-01-04,481.37,Home
2476,318,2022-04-05,257.08,Electronics
2477,1600,2020-11-22,322.42,Home
2478,1457,2022-07-18,76.63,Books
2479,839,2021-08-02,104.22,Home
2480,480,2021-08-02,57.04,Home
2481,1890,2020-09-29,378.19,Sports
2482,1973,2022-10-05,201.57,Home
2483,994,2020-07-24,189.7,Electronics
2484,1968,2020-07-06,107.47,Electronics
2485,1799,2022-05-08,259.49,Sports
2486,868,2021-10-10,319.6,Clothing
2487,1672,2021-05-13,464.23,Home
2488,165,2021-02-08,271.2,Sports
2489,1111,2020-08-20,73.86,Clothing
2490,735,2022-04-23,78.84,Books
2491,1407,2020-01-29,53.22,Electronics
2492,572,2020-03-25,154.33,Books
2493,1158,2021-08-28,127.78,Home
2494,1787,2020-05-23,433.19,Electronics
2495,582,2022-02-21,323.01,Home
2496,377,2020-12-27,23.21,Electronics
2497,904,2020-02-03,494.4,Clothing
2498,1138,2021-01-10,280.01,Clothing
2499,609,2021-05-30,171.83,Sports
2500,178,2022-08-26,490.34,Clothing
2501,1768,2021-07-20,60.08,Home
2502,1326,2020-11-25,304.45,Electronics
2503,1172,2021-10-21,189.7,Home
2504,1925,2020-12-26,256.02,Clothing
2505,1880,2020-03-13,283.17,Electronics
2506,800,2020-01-04,17.07,Clothing
2507,1863,2022-04-14,202.24,Clothing
2508,451,2022-11-07,278.28,Home
2509,1325,2022-10-30,311.02,Clothing
2510,589,2022-09-12,224.68,Clothing
2511,1363,2020-04-06,404.9,Electronics
2512,1771,2020-09-19,220.6,Electronics
2513,1337,2021-08-23,339.54,Home
2514,1748,2021-08-22,211.14,Electronics
2515,510,2022-11-21,419.57,Clothing
2516,1928,2021-03-29,487.1,Sports
2517,1,2022-05-15,31.05,Home
2518,235,2021-07-09,297.3,Sports
2519,268,2021-12-06,321.19,Clothing
2520,546,2021-11-06,165.6,Sports
2521,416,2020-09-25,346.37,Home
2522,188,2020-10-27,442.21,Electronics
2523,1773,2021-10-27,211.66,Clothing
2524,1445,2022-07-11,336.07,Clothing
2525,193,2021-12-08,483.19,Sports
2526,13,2020-07-07,379.27,Clothing
2527,898,2022-12-26,292.7,Clothing
2528,870,2021-02-18,277.42,Electronics
2529,1332,2021-11-27,351.32,Books
2530,105,2021-06-07,425.3,Books
2531,1308,2020-02-07,449.52,Sports
2532,476,2022-03-12,25.29,Clothing
2533,1811,2021-09-05,100.23,Electronics
2534,127,2022-01-23,295.56,Sports
2535,106,2022-07-24,222.51,Electronics
2536,1482,2022-08-21,243.56,Home
2537,392,2022-06-23,342.73,Home
2538,52,2020-04-20,316.41,Books
2539,1610,2020-09-15,179.75,Books
2540,438,2021-03-16,65.6,Clothing
2541,298,2021-03-12,481.0,Books
2542,663,2020-02-15,484.96,Home
2543,518,2022-08-11,364.07,Home
2544,540,2020-03-08,87.3,Electronics
2545,1864,2021-06-20,498.02,Electronics
2546,1637,2022-10-18,303.61,Clothing
2547,1489,2022-12-24,145.45,Sports
2548,845,2021-02-10,182.91,Home
2549,1049,2021-03-22,304.46,Sports
2550,151,2022-03-21,479.14,Clothing
2551,1866,2022-11-20,219.14,Sports
2552,566,2020-04-28,425.35,Sports
2553,839,2021-01-08,181.68,Electronics
2554,497,2022-04-01,343.18,Clothing
2555,1251,2020-03-06,482.66,Clothing
2556,1210,2022-08-30,122.25,Home
2557,635,2020-02-07,49.46,Sports
2558,1416,2021-04-18,247.08,Sports
2559,222,2020-12-13,20.73,Home
2560,1068,2021-04-29,61.65,Clothing
2561,652,2020-11-06,402.59,Electronics
2562,26,2020-08-15,267.55,Home
2563,321,2020-04-10,133.22,Electronics
2564,378,2022-12-14,420.08,Sports
2565,1213,2022-04-09,57.85,Clothing
2566,1003,2020-06-02,205.96,Electronics
2567,95,2020-07-19,147.7,Books
2568,1962,2020-10-25,288.93,Sports
2569,1164,2021-09-25,497.28,Clothing
2570,533,2022-01-12,358.7,Sports
2571,528,2021-03-29,42.5,Electronics
2572,1855,2022-07-25,477.52,Home
2573,35,2022-03-30,209.68,Clothing
2574,1596,2021-12-15,257.78,Clothing
2575,337,2022-08-14,434.05,Clothing
2576,394,2020-08-17,202.82,Clothing
2577,1499,2020-01-12,262.3,Sports
2578,1726,2021-07-28,83.19,Books
2579,1849,2020-09-26,404.57,Electronics
2580,1405,2021-06-03,316.98,Books
2581,108,2021-01-05,483.04,Sports
2582,94,2021-08-19,465.65,Clothing
2583,1792,2020-01-04,221.34,Sports
2584,1622,2020-12-09,492.01,Books
2585,687,2021-12-30,134.47,Clothing
2586,187,2021-05-10,194.32,Sports
2587,1115,2021-06-29,93.81,Home
2588,1204,2022-11-19,153.56,Sports
2589,45,2020-09-13,39.91,Clothing
2590,125,2022-10-08,223.63,Home
2591,1566,2022-12-07,387.13,Home
2592,689,2020-08-01,220.48,Electronics
2593,1790,2022-09-08,170.13,Clothing
2594,1595,2021-10-07,390.28,Electronics
2595,83,2022-02-03,285.98,Clothing
2596,1980,2022-10-02,370.95,Sports
2597,646,2021-12-31,443.68,Sports
2598,1782,2022-07-03,405.59,Clothing
2599,903,2021-11-25,139.46,Books
2600,1944,2022-10-20,243.91,Books
2601,1091,2020-07-09,125.94,Electronics
2602,30,2020-07-27,463.0,Books
2603,484,2021-03-03,78.22,Clothing
2604,1372,2022-03-19,300.52,Home
2605,1991,2020-08-11,306.39,Sports
2606,954,2022-08-15,233.66,Sports
2607,1960,2022-08-23,431.2,Sports
2608,398,2020-06-04,156.09,Books
2609,1139,2020-03-06,130.69,Home
2610,640,2022-09-10,109.4,Books
2611,1345,2021-08-24,486.42,Clothing
2612,313,2021-06-13,198.45,Electronics
2613,939,2021-07-18,402.7,Books
2614,991,2021-03-31,31.13,Sports
2615,1112,2021-12-21,30.74,Electronics
2616,165,2020-02-23,341.34,Sports
2617,804,2021-06-25,466.45,Clothing
2618,1447,2022-02-26,302.39,Clothing
2619,923,2021-07-21,282.04,Sports
2620,1276,2020-08-14,22.02,Clothing
2621,1661,2021-06-01,156.48,Electronics
2622,906,2022-10-15,392.68,Electronics
2623,1976,2021-01-07,325.62,Books
2624,1646,2020-09-05,37.41,Clothing
2625,1898,2020-02-13,204.52,Sports
2626,465,2022-09-16,300.97,Sports
2627,1165,2021-10-22,177.13,Clothing
2628,1915,2021-04-27,363.6,Electronics
2629,388,2021-08-23,294.73,Clothing
2630,925,2022-04-18,53.1,Electronics
2631,1449,2021-03-14,435.4,Electronics
2632,567,2021-10-09,326.77,Electronics
2633,1230,2022-11-01,256.96,Home
2634,1539,2021-08-23,86.4,Home
2635,314,2021-07-16,139.94,Sports
2636,1548,2022-05-01,60.7,Home
2637,1865,2020-12-17,229.32,Clothing
2638,401,2022-04-05,322.76,Electronics
2639,724,2022-11-06,15.64,Electronics
2640,1758,2020-02-23,54.02,Clothing
2641,1569,2022-05-23,228.22,Home
2642,1649,2022-10-23,207.05,Sports
2643,519,2022-07-09,26.93,Sports
2644,288,2021-06-10,267.96,Electronics
2645,1353,2022-04-18,89.92,Home
2646,1321,2020-12-08,27.01,Home
2647,1031,2020-10-27,64.85,Home
2648,1346,2021-06-12,126.65,Electronics
2649,1476,2020-03-20,180.55,Electronics
2650,428,2021-11-08,191.56,Home
2651,481,2022-03-09,266.5,Books
2652,1760,2020-10-17,52.21,Books
2653,1026,2020-10-11,166.18,Home
2654,463,2022-03-09,394.39,Home
2655,1686,2021-06-26,184.85,Home
2656,1869,2022-04-25,358.71,Electronics
2657,555,2022-02-18,465.25,Books
2658,829,2020-02-15,490.39,Home
2659,657,2021-09-02,363.93,Clothing
2660,1037,2022-09-27,65.67,Clothing
2661,1308,2022-05-14,331.98,Books
2662,1154,2021-12-01,477.03,Electronics
2663,743,2020-03-18,17.17,Books
2664,67,2021-05-04,289.15,Sports
2665,1966,2022-03-01,254.9,Home
2666,350,2021-09-07,329.62,Home
2667,459,2021-01-30,310.89,Electronics
2668,864,2022-08-19,227.08,Home
2669,841,2020-05-24,87.33,Sports
2670,202,2020-09-01,42.36,Clothing
2671,804,2021-12-16,91.4,Books
2672,1439,2022-03-30,85.25,Books
2673,1157,2021-07-09,274.71,Clothing
2674,13,2020-06-05,74.07,Sports
2675,479,2020-06-09,340.06,Books
2676,586,2020-10-14,51.2,Home
2677,468,2021-05-08,110.71,Electronics
2678,1062,2022-11-09,367.94,Books
2679,1211,2020-07-09,394.45,Sports
2680,283,2020-07-18,341.73,Electronics
2681,1202,2020-07-09,373.31,Books
2682,1022,2022-05-20,166.47,Clothing
2683,92,2021-04-15,56.77,Books
2684,897,2022-10-31,44.49,Clothing
2685,1857,2021-09-27,258.6,Clothing
2686,223,2021-06-19,400.13,Clothing
2687,1613,2022-03-30,296.13,Home
2688,676,2020-02-15,115.58,Electronics
2689,1775,2021-08-07,375.08,Sports
2690,1817,2022-04-15,83.67,Electronics
2691,1450,2020-02-02,145.12,Home
2692,182,2020-09-08,454.89,Sports
2693,494,2022-04-03,373.76,Home
2694,1687,2020-06-24,370.35,Clothing
2695,292,2020-03-16,102.76,Home
2696,1162,2020-07-30,375.69,Home
2697,1398,2021-07-01,207.71,Home
2698,1592,2021-01-06,328.02,Home
2699,963,2021-09-07,344.65,Clothing
2700,1002,2020-12-24,233.14,Electronics
2701,1419,2020-09-14,178.61,Sports
2702,1737,2022-02-01,215.59,Sports
2703,1930,2020-03-24,414.93,Clothing
2704,1773,2022-03-14,69.08,Clothing
2705,1650,2021-09-04,375.66,Sports
2706,295,2021-01-17,230.88,Sports
2707,317,2020-07-16,436.82,Books
2708,926,2020-04-22,128.91,Books
2709,1279,2020-10-27,120.96,Books
2710,1862,2022-01-17,388.73,Home
2711,1204,2022-02-12,424.92,Sports
2712,624,2022-01-21,325.73,Home
2713,718,2022-10-31,84.7,Clothing
2714,29,2020-02-06,221.35,Electronics
2715,108,2020-05-15,490.22,Electronics
2716,1606,2022-11-19,235.5,Electronics
2717,40,2022-05-17,113.26,Electronics
2718,92,2020-05-22,114.63,Sports
2719,1636,2022-08-08,244.19,Books
2720,1749,2021-12-05,55.04,Home
2721,819,2021-01-12,314.61,Sports
2722,1921,2022-11-06,112.75,Electronics
2723,1947,2020-12-24,335.27,Sports
2724,224,2020-06-18,252.28,Home
2725,944,2020-09-03,374.2,Books
2726,1406,2022-05-31,331.39,Home
2727,1977,2022-06-27,458.4,Books
2728,551,2020-07-01,186.47,Books
2729,450,2021-06-04,375.65,Electronics
2730,1117,2021-11-20,355.98,Clothing
2731,1780,2021-12-24,113.93,Books
2732,1783,2020-06-14,482.72,Home
2733,1943,2020-10-06,370.61,Sports
2734,730,2020-10-11,496.26,Sports
2735,1035,2021-01-09,103.54,Clothing
2736,839,2021-06-30,257.44,Clothing
2737,180,2020-02-10,182.21,Home
2738,1558,2020-06-29,353.67,Home
2739,139,2022-03-13,77.47,Clothing
2740,1252,2020-08-05,146.17,Clothing
2741,1984,2020-06-02,276.25,Books
2742,1160,2021-03-15,123.9,Sports
2743,359,2021-12-22,298.56,Home
2744,1512,2021-05-15,122.19,Electronics
2745,910,2022-03-12,360.19,Books
2746,325,2022-01-29,139.65,Books
2747,584,2020-07-19,159.09,Electronics
2748,142,2022-11-18,88.23,Home
2749,133,2021-07-10,349.51,Home
2750,996,2021-09-03,460.43,Books
2751,1684,2022-05-05,470.71,Sports
2752,1587,2020-05-27,496.37,Home
2753,1571,2020-12-11,75.02,Books
2754,801,2022-01-15,147.52,Books
2755,698,2020-11-25,366.03,Home
2756,842,2021-08-18,194.29,Clothing
2757,929,2020-12-10,276.39,Sports
2758,808,2022-02-02,420.93,Clothing
2759,301,2021-04-22,228.22,Home
2760,1832,2021-07-19,176.73,Books
2761,1418,2021-07-12,208.64,Books
2762,1201,2022-11-09,388.99,Books
2763,248,2021-07-18,374.02,Clothing
2764,105,2022-04-19,140.14,Electronics
2765,683,2022-12-13,463.81,Home
2766,1065,2022-09-20,151.34,Clothing
2767,1192,2020-10-11,461.83,Home
2768,682,2020-07-06,382.78,Sports
2769,171,2022-04-08,347.68,Electronics
2770,1192,2021-12-30,154.8,Electronics
2771,988,2021-02-09,203.85,Books
2772,1386,2020-08-04,349.1,Electronics
2773,1048,2022-05-20,254.89,Sports
2774,670,2022-06-22,493.19,Clothing
2775,523,2020-07-14,33.91,Electronics
2776,1415,2020-11-25,252.18,Sports
